,index,frompos,topos,frompla,topla,possesteam,teamname,playNum,period,gameid,fromid,toid,newfpos,newtpos,newfposname,newtposname
55,55,12,14,3568,5262,774,Egypt,5,5,7578,13,16,2,2,Mid,Mid
56,56,14,4,5262,4063,774,Egypt,5,5,7578,16,11,2,1,Mid,Def
57,57,4,2,4063,5254,774,Egypt,5,5,7578,11,12,1,1,Def,Def
58,58,2,18,5254,5251,774,Egypt,5,5,7578,12,17,1,2,Def,Mid
59,59,16,21,5247,5246,783,Uruguay,6,6,7578,2,9,2,3,Mid,Fw
60,60,21,12,5246,5255,783,Uruguay,6,6,7578,9,3,3,2,Fw,Mid
61,61,12,23,5255,4319,783,Uruguay,6,6,7578,3,0,2,3,Mid,Fw
62,62,23,5,4319,5248,783,Uruguay,6,6,7578,0,8,3,1,Fw,Def
63,63,5,23,5248,4319,783,Uruguay,6,6,7578,8,0,1,3,Def,Fw
64,64,23,21,4319,5246,783,Uruguay,6,6,7578,0,9,3,3,Fw,Fw
65,65,12,2,5255,5259,783,Uruguay,6,6,7578,3,1,2,1,Mid,Def
66,66,2,12,5259,5255,783,Uruguay,6,6,7578,1,3,1,2,Def,Mid
67,67,12,4,5255,5249,783,Uruguay,6,6,7578,3,5,2,1,Mid,Def
68,68,4,5,5249,5248,783,Uruguay,6,6,7578,5,8,1,1,Def,Def
69,69,5,0,5248,5267,783,Uruguay,6,6,7578,8,19,1,0,Def,GK
70,70,0,2,5267,5259,783,Uruguay,6,6,7578,19,1,0,1,GK,Def
71,71,2,4,5259,5249,783,Uruguay,6,6,7578,1,5,1,1,Def,Def
72,72,4,14,5249,5260,783,Uruguay,6,6,7578,5,6,1,2,Def,Mid
73,73,14,2,5260,5259,783,Uruguay,6,6,7578,6,1,2,1,Mid,Def
74,74,2,0,5259,5267,783,Uruguay,6,6,7578,1,19,1,0,Def,GK
75,75,0,14,5267,5260,783,Uruguay,6,6,7578,19,6,0,2,GK,Mid
76,76,2,0,5259,5267,783,Uruguay,6,6,7578,1,19,1,0,Def,GK
77,77,0,2,5267,5259,783,Uruguay,6,6,7578,19,1,0,1,GK,Def
78,78,2,12,5259,5255,783,Uruguay,6,6,7578,1,3,1,2,Def,Mid
79,79,12,14,5255,5260,783,Uruguay,6,6,7578,3,6,2,2,Mid,Mid
80,80,14,4,5260,5249,783,Uruguay,6,6,7578,6,5,2,1,Mid,Def
81,81,4,21,5249,5246,783,Uruguay,6,6,7578,5,9,1,3,Def,Fw
82,82,14,20,5260,5258,783,Uruguay,6,6,7578,6,7,2,2,Mid,Mid
83,83,20,21,5258,5246,783,Uruguay,6,6,7578,7,9,2,3,Mid,Fw
84,84,21,23,5246,4319,783,Uruguay,6,6,7578,9,0,3,3,Fw,Fw
85,85,14,4,5262,4063,774,Egypt,7,7,7578,16,11,2,1,Mid,Def
86,86,4,2,4063,5254,774,Egypt,7,7,7578,11,12,1,1,Def,Def
87,87,2,14,5254,5262,774,Egypt,7,7,7578,12,16,1,2,Def,Mid
88,88,14,2,5262,5254,774,Egypt,7,7,7578,16,12,2,1,Mid,Def
89,89,2,4,5254,4063,774,Egypt,7,7,7578,12,11,1,1,Def,Def
90,90,4,18,4063,5251,774,Egypt,7,7,7578,11,17,1,2,Def,Mid
91,91,18,22,5251,5252,774,Egypt,7,7,7578,17,18,2,3,Mid,Fw
92,92,11,18,5253,5251,774,Egypt,8,8,7578,14,17,2,2,Mid,Mid
93,93,1,11,5250,5253,774,Egypt,8,8,7578,20,14,1,2,Def,Mid
94,94,14,2,5262,5254,774,Egypt,8,8,7578,16,12,2,1,Mid,Def
95,95,1,12,5250,3568,774,Egypt,8,8,7578,20,13,1,2,Def,Mid
96,96,12,11,3568,5253,774,Egypt,8,8,7578,13,14,2,2,Mid,Mid
97,97,1,14,5250,5262,774,Egypt,8,8,7578,20,16,1,2,Def,Mid
98,98,14,12,5262,3568,774,Egypt,8,8,7578,16,13,2,2,Mid,Mid
99,99,12,1,3568,5250,774,Egypt,8,8,7578,13,20,2,1,Mid,Def
100,100,1,11,5250,5253,774,Egypt,8,8,7578,20,14,1,2,Def,Mid
101,101,11,14,5253,5262,774,Egypt,8,8,7578,14,16,2,2,Mid,Mid
102,102,1,2,5250,5254,774,Egypt,8,8,7578,20,12,1,1,Def,Def
103,103,2,4,5254,4063,774,Egypt,8,8,7578,12,11,1,1,Def,Def
104,104,4,18,4063,5251,774,Egypt,8,8,7578,11,17,1,2,Def,Mid
105,105,18,15,5251,5261,774,Egypt,8,8,7578,17,15,2,2,Mid,Mid
106,106,15,11,5261,5253,774,Egypt,8,8,7578,15,14,2,2,Mid,Mid
107,107,12,18,3568,5251,774,Egypt,8,8,7578,13,17,2,2,Mid,Mid
108,108,0,4,5265,4063,774,Egypt,9,9,7578,21,11,0,1,GK,Def
109,109,4,14,4063,5262,774,Egypt,9,9,7578,11,16,1,2,Def,Mid
110,110,14,12,5262,3568,774,Egypt,9,9,7578,16,13,2,2,Mid,Mid
111,111,12,5,3568,5263,774,Egypt,9,9,7578,13,10,2,1,Mid,Def
112,112,5,15,5263,5261,774,Egypt,9,9,7578,10,15,1,2,Def,Mid
113,113,15,5,5261,5263,774,Egypt,9,9,7578,15,10,2,1,Mid,Def
114,114,5,4,5263,4063,774,Egypt,9,9,7578,10,11,1,1,Def,Def
115,115,4,2,4063,5254,774,Egypt,9,9,7578,11,12,1,1,Def,Def
116,116,2,1,5254,5250,774,Egypt,9,9,7578,12,20,1,1,Def,Def
117,117,1,12,5250,3568,774,Egypt,9,9,7578,20,13,1,2,Def,Mid
118,118,12,14,3568,5262,774,Egypt,9,9,7578,13,16,2,2,Mid,Mid
119,119,14,5,5262,5263,774,Egypt,9,9,7578,16,10,2,1,Mid,Def
120,120,5,4,5263,4063,774,Egypt,9,9,7578,10,11,1,1,Def,Def
121,121,4,12,4063,3568,774,Egypt,9,9,7578,11,13,1,2,Def,Mid
122,122,12,4,3568,4063,774,Egypt,9,9,7578,13,11,2,1,Mid,Def
123,123,4,18,4063,5251,774,Egypt,9,9,7578,11,17,1,2,Def,Mid
124,124,14,1,5262,5250,774,Egypt,9,9,7578,16,20,2,1,Mid,Def
125,125,1,14,5250,5262,774,Egypt,9,9,7578,20,16,1,2,Def,Mid
126,126,14,18,5262,5251,774,Egypt,9,9,7578,16,17,2,2,Mid,Mid
127,127,5,23,5248,4319,783,Uruguay,10,10,7578,8,0,1,3,Def,Fw
128,128,23,1,4319,5264,783,Uruguay,10,10,7578,0,4,3,1,Fw,Def
129,129,1,2,5264,5259,783,Uruguay,10,10,7578,4,1,1,1,Def,Def
130,130,2,12,5259,5255,783,Uruguay,10,10,7578,1,3,1,2,Def,Mid
131,131,12,2,5255,5259,783,Uruguay,10,10,7578,3,1,2,1,Mid,Def
132,132,2,4,5259,5249,783,Uruguay,10,10,7578,1,5,1,1,Def,Def
133,133,4,12,5249,5255,783,Uruguay,10,10,7578,5,3,1,2,Def,Mid
134,134,14,4,5260,5249,783,Uruguay,10,10,7578,6,5,2,1,Mid,Def
135,135,4,2,5249,5259,783,Uruguay,10,10,7578,5,1,1,1,Def,Def
136,136,2,12,5259,5255,783,Uruguay,10,10,7578,1,3,1,2,Def,Mid
137,137,12,21,5255,5246,783,Uruguay,10,10,7578,3,9,2,3,Mid,Fw
138,138,21,1,5246,5264,783,Uruguay,10,10,7578,9,4,3,1,Fw,Def
139,139,1,21,5264,5246,783,Uruguay,10,10,7578,4,9,1,3,Def,Fw
140,140,1,4,5264,5249,783,Uruguay,10,10,7578,4,5,1,1,Def,Def
141,141,4,12,5249,5255,783,Uruguay,10,10,7578,5,3,1,2,Def,Mid
142,142,12,21,5255,5246,783,Uruguay,10,10,7578,3,9,2,3,Mid,Fw
143,143,18,2,5251,5254,774,Egypt,11,11,7578,17,12,2,1,Mid,Def
144,144,11,18,5253,5251,774,Egypt,11,11,7578,14,17,2,2,Mid,Mid
145,145,18,15,5251,5261,774,Egypt,11,11,7578,17,15,2,2,Mid,Mid
146,146,1,11,5250,5253,774,Egypt,11,11,7578,20,14,1,2,Def,Mid
147,147,11,18,5253,5251,774,Egypt,11,11,7578,14,17,2,2,Mid,Mid
148,148,1,18,5250,5251,774,Egypt,11,11,7578,20,17,1,2,Def,Mid
149,149,4,12,5249,5255,783,Uruguay,12,12,7578,5,3,1,2,Def,Mid
150,150,12,0,5255,5267,783,Uruguay,12,12,7578,3,19,2,0,Mid,GK
151,151,0,2,5267,5259,783,Uruguay,12,12,7578,19,1,0,1,GK,Def
152,152,2,14,5259,5260,783,Uruguay,12,12,7578,1,6,1,2,Def,Mid
153,153,14,4,5260,5249,783,Uruguay,12,12,7578,6,5,2,1,Mid,Def
154,154,4,2,5249,5259,783,Uruguay,12,12,7578,5,1,1,1,Def,Def
155,155,2,12,5259,5255,783,Uruguay,12,12,7578,1,3,1,2,Def,Mid
156,156,12,23,5255,4319,783,Uruguay,12,12,7578,3,0,2,3,Mid,Fw
157,157,1,16,5264,5247,783,Uruguay,12,12,7578,4,2,1,2,Def,Mid
158,158,16,12,5247,5255,783,Uruguay,12,12,7578,2,3,2,2,Mid,Mid
159,159,12,20,5255,5258,783,Uruguay,12,12,7578,3,7,2,2,Mid,Mid
160,160,2,12,5259,5255,783,Uruguay,13,13,7578,1,3,1,2,Def,Mid
161,161,12,4,5255,5249,783,Uruguay,13,13,7578,3,5,2,1,Mid,Def
162,162,4,14,5249,5260,783,Uruguay,13,13,7578,5,6,1,2,Def,Mid
163,163,14,2,5260,5259,783,Uruguay,13,13,7578,6,1,2,1,Mid,Def
164,164,14,2,5260,5259,783,Uruguay,13,13,7578,6,1,2,1,Mid,Def
165,165,2,1,5259,5264,783,Uruguay,13,13,7578,1,4,1,1,Def,Def
166,166,1,14,5264,5260,783,Uruguay,13,13,7578,4,6,1,2,Def,Mid
167,167,14,1,5260,5264,783,Uruguay,13,13,7578,6,4,2,1,Mid,Def
168,168,1,14,5264,5260,783,Uruguay,13,13,7578,4,6,1,2,Def,Mid
169,169,0,14,5267,5260,783,Uruguay,14,14,7578,19,6,0,2,GK,Mid
170,170,14,12,5260,5255,783,Uruguay,14,14,7578,6,3,2,2,Mid,Mid
171,171,12,4,5255,5249,783,Uruguay,14,14,7578,3,5,2,1,Mid,Def
172,172,4,5,5249,5248,783,Uruguay,14,14,7578,5,8,1,1,Def,Def
173,173,5,12,5248,5255,783,Uruguay,14,14,7578,8,3,1,2,Def,Mid
174,174,12,2,5255,5259,783,Uruguay,14,14,7578,3,1,2,1,Mid,Def
175,175,12,20,5255,5258,783,Uruguay,14,14,7578,3,7,2,2,Mid,Mid
176,176,5,12,5248,5255,783,Uruguay,15,15,7578,8,3,1,2,Def,Mid
177,177,12,1,5255,5264,783,Uruguay,15,15,7578,3,4,2,1,Mid,Def
178,178,1,16,5264,5247,783,Uruguay,15,15,7578,4,2,1,2,Def,Mid
179,179,16,23,5247,4319,783,Uruguay,15,15,7578,2,0,2,3,Mid,Fw
180,180,23,21,4319,5246,783,Uruguay,15,15,7578,0,9,3,3,Fw,Fw
181,181,14,16,5260,5247,783,Uruguay,15,15,7578,6,2,2,2,Mid,Mid
182,182,16,20,5247,5258,783,Uruguay,15,15,7578,2,7,2,2,Mid,Mid
183,183,1,5,5264,5248,783,Uruguay,15,15,7578,4,8,1,1,Def,Def
184,184,1,18,5250,5251,774,Egypt,16,16,7578,20,17,1,2,Def,Mid
185,185,18,1,5251,5250,774,Egypt,16,16,7578,17,20,2,1,Mid,Def
186,186,1,11,5250,5253,774,Egypt,16,16,7578,20,14,1,2,Def,Mid
187,187,4,0,4063,5265,774,Egypt,16,16,7578,11,21,1,0,Def,GK
188,188,0,18,5265,5251,774,Egypt,16,16,7578,21,17,0,2,GK,Mid
189,189,1,4,5264,5249,783,Uruguay,17,17,7578,4,5,1,1,Def,Def
190,190,4,2,5249,5259,783,Uruguay,17,17,7578,5,1,1,1,Def,Def
191,191,2,14,5259,5260,783,Uruguay,17,17,7578,1,6,1,2,Def,Mid
192,192,14,5,5260,5248,783,Uruguay,17,17,7578,6,8,2,1,Mid,Def
193,193,5,4,5248,5249,783,Uruguay,17,17,7578,8,5,1,1,Def,Def
194,194,4,12,5249,5255,783,Uruguay,17,17,7578,5,3,1,2,Def,Mid
195,195,12,16,5255,5247,783,Uruguay,17,17,7578,3,2,2,2,Mid,Mid
196,196,1,4,5264,5249,783,Uruguay,17,17,7578,4,5,1,1,Def,Def
197,197,4,21,5249,5246,783,Uruguay,17,17,7578,5,9,1,3,Def,Fw
198,198,21,16,5246,5247,783,Uruguay,17,17,7578,9,2,3,2,Fw,Mid
199,199,16,12,5247,5255,783,Uruguay,17,17,7578,2,3,2,2,Mid,Mid
200,200,12,20,5255,5258,783,Uruguay,17,17,7578,3,7,2,2,Mid,Mid
201,201,16,1,5247,5264,783,Uruguay,18,18,7578,2,4,2,1,Mid,Def
202,202,1,2,5264,5259,783,Uruguay,18,18,7578,4,1,1,1,Def,Def
203,203,2,14,5259,5260,783,Uruguay,18,18,7578,1,6,1,2,Def,Mid
204,204,14,12,5260,5255,783,Uruguay,18,18,7578,6,3,2,2,Mid,Mid
205,205,12,1,5255,5264,783,Uruguay,18,18,7578,3,4,2,1,Mid,Def
206,206,1,14,5264,5260,783,Uruguay,18,18,7578,4,6,1,2,Def,Mid
207,207,14,20,5260,5258,783,Uruguay,18,18,7578,6,7,2,2,Mid,Mid
208,208,20,14,5258,5260,783,Uruguay,18,18,7578,7,6,2,2,Mid,Mid
209,209,14,21,5260,5246,783,Uruguay,18,18,7578,6,9,2,3,Mid,Fw
210,210,21,16,5246,5247,783,Uruguay,18,18,7578,9,2,3,2,Fw,Mid
211,211,1,2,5264,5259,783,Uruguay,18,18,7578,4,1,1,1,Def,Def
212,212,2,14,5259,5260,783,Uruguay,18,18,7578,1,6,1,2,Def,Mid
213,213,14,5,5260,5248,783,Uruguay,18,18,7578,6,8,2,1,Mid,Def
214,214,5,20,5248,5258,783,Uruguay,18,18,7578,8,7,1,2,Def,Mid
215,215,20,23,5258,4319,783,Uruguay,18,18,7578,7,0,2,3,Mid,Fw
216,216,23,21,4319,5246,783,Uruguay,18,18,7578,0,9,3,3,Fw,Fw
217,217,15,5,5261,5263,774,Egypt,19,19,7578,15,10,2,1,Mid,Def
218,218,5,14,5263,5262,774,Egypt,19,19,7578,10,16,1,2,Def,Mid
219,219,14,12,5262,3568,774,Egypt,19,19,7578,16,13,2,2,Mid,Mid
220,220,12,18,3568,5251,774,Egypt,19,19,7578,13,17,2,2,Mid,Mid
221,221,18,14,5251,5262,774,Egypt,19,19,7578,17,16,2,2,Mid,Mid
222,222,14,1,5262,5250,774,Egypt,19,19,7578,16,20,2,1,Mid,Def
223,223,1,14,5250,5262,774,Egypt,19,19,7578,20,16,1,2,Def,Mid
224,224,14,12,5262,3568,774,Egypt,19,19,7578,16,13,2,2,Mid,Mid
225,225,12,15,3568,5261,774,Egypt,19,19,7578,13,15,2,2,Mid,Mid
226,226,15,12,5261,3568,774,Egypt,19,19,7578,15,13,2,2,Mid,Mid
227,227,12,11,3568,5253,774,Egypt,19,19,7578,13,14,2,2,Mid,Mid
228,228,12,14,3568,5262,774,Egypt,20,20,7578,13,16,2,2,Mid,Mid
229,229,14,11,5262,5253,774,Egypt,20,20,7578,16,14,2,2,Mid,Mid
230,230,1,18,5250,5251,774,Egypt,20,20,7578,20,17,1,2,Def,Mid
231,231,18,1,5251,5250,774,Egypt,20,20,7578,17,20,2,1,Mid,Def
232,232,1,18,5250,5251,774,Egypt,20,20,7578,20,17,1,2,Def,Mid
233,233,18,12,5251,3568,774,Egypt,20,20,7578,17,13,2,2,Mid,Mid
234,234,12,1,3568,5250,774,Egypt,20,20,7578,13,20,2,1,Mid,Def
235,235,14,1,5260,5264,783,Uruguay,21,21,7578,6,4,2,1,Mid,Def
236,236,1,16,5264,5247,783,Uruguay,21,21,7578,4,2,1,2,Def,Mid
237,237,16,1,5247,5264,783,Uruguay,21,21,7578,2,4,2,1,Mid,Def
238,238,1,14,5264,5260,783,Uruguay,21,21,7578,4,6,1,2,Def,Mid
239,239,14,2,5260,5259,783,Uruguay,21,21,7578,6,1,2,1,Mid,Def
240,240,2,4,5259,5249,783,Uruguay,21,21,7578,1,5,1,1,Def,Def
241,241,4,14,5249,5260,783,Uruguay,21,21,7578,5,6,1,2,Def,Mid
242,242,12,14,5255,5260,783,Uruguay,21,21,7578,3,6,2,2,Mid,Mid
243,243,14,20,5260,5258,783,Uruguay,21,21,7578,6,7,2,2,Mid,Mid
244,244,20,14,5258,5260,783,Uruguay,21,21,7578,7,6,2,2,Mid,Mid
245,245,14,2,5260,5259,783,Uruguay,21,21,7578,6,1,2,1,Mid,Def
246,246,2,20,5259,5258,783,Uruguay,21,21,7578,1,7,1,2,Def,Mid
247,247,21,20,5246,5258,783,Uruguay,21,21,7578,9,7,3,2,Fw,Mid
248,248,0,15,5265,5261,774,Egypt,22,22,7578,21,15,0,2,GK,Mid
249,249,15,18,5261,5251,774,Egypt,22,22,7578,15,17,2,2,Mid,Mid
250,250,15,12,5261,3568,774,Egypt,22,22,7578,15,13,2,2,Mid,Mid
251,251,12,5,3568,5263,774,Egypt,22,22,7578,13,10,2,1,Mid,Def
252,252,5,15,5263,5261,774,Egypt,22,22,7578,10,15,1,2,Def,Mid
253,253,2,14,5254,5262,774,Egypt,23,23,7578,12,16,1,2,Def,Mid
254,254,4,5,4063,5263,774,Egypt,23,23,7578,11,10,1,1,Def,Def
255,255,5,18,5263,5251,774,Egypt,23,23,7578,10,17,1,2,Def,Mid
256,256,18,15,5251,5261,774,Egypt,23,23,7578,17,15,2,2,Mid,Mid
257,257,15,18,5261,5251,774,Egypt,23,23,7578,15,17,2,2,Mid,Mid
258,258,18,15,5251,5261,774,Egypt,23,23,7578,17,15,2,2,Mid,Mid
259,259,15,18,5261,5251,774,Egypt,23,23,7578,15,17,2,2,Mid,Mid
260,260,18,22,5251,5252,774,Egypt,23,23,7578,17,18,2,3,Mid,Fw
261,261,4,2,5249,5259,783,Uruguay,24,24,7578,5,1,1,1,Def,Def
262,262,2,14,5259,5260,783,Uruguay,24,24,7578,1,6,1,2,Def,Mid
263,263,14,5,5260,5248,783,Uruguay,24,24,7578,6,8,2,1,Mid,Def
264,264,5,14,5248,5260,783,Uruguay,24,24,7578,8,6,1,2,Def,Mid
265,265,14,20,5260,5258,783,Uruguay,24,24,7578,6,7,2,2,Mid,Mid
266,266,20,4,5258,5249,783,Uruguay,24,24,7578,7,5,2,1,Mid,Def
267,267,4,12,5249,5255,783,Uruguay,24,24,7578,5,3,1,2,Def,Mid
268,268,12,20,5255,5258,783,Uruguay,24,24,7578,3,7,2,2,Mid,Mid
269,269,5,20,5248,5258,783,Uruguay,24,24,7578,8,7,1,2,Def,Mid
270,270,12,1,5255,5264,783,Uruguay,25,25,7578,3,4,2,1,Mid,Def
271,271,1,16,5264,5247,783,Uruguay,25,25,7578,4,2,1,2,Def,Mid
272,272,16,21,5247,5246,783,Uruguay,25,25,7578,2,9,2,3,Mid,Fw
273,273,21,14,5246,5260,783,Uruguay,25,25,7578,9,6,3,2,Fw,Mid
274,274,21,20,5246,5258,783,Uruguay,25,25,7578,9,7,3,2,Fw,Mid
275,275,20,16,5258,5247,783,Uruguay,25,25,7578,7,2,2,2,Mid,Mid
276,276,16,21,5247,5246,783,Uruguay,25,25,7578,2,9,2,3,Mid,Fw
277,277,0,18,5265,5251,774,Egypt,26,26,7578,21,17,0,2,GK,Mid
278,278,18,5,5251,5263,774,Egypt,26,26,7578,17,10,2,1,Mid,Def
279,279,5,4,5263,4063,774,Egypt,26,26,7578,10,11,1,1,Def,Def
280,280,4,14,4063,5262,774,Egypt,26,26,7578,11,16,1,2,Def,Mid
281,281,14,4,5262,4063,774,Egypt,26,26,7578,16,11,2,1,Mid,Def
282,282,4,0,5249,5267,783,Uruguay,27,27,7578,5,19,1,0,Def,GK
283,283,0,14,5267,5260,783,Uruguay,27,27,7578,19,6,0,2,GK,Mid
284,284,14,4,5260,5249,783,Uruguay,27,27,7578,6,5,2,1,Mid,Def
285,285,4,20,5249,5258,783,Uruguay,27,27,7578,5,7,1,2,Def,Mid
286,286,20,16,5258,5247,783,Uruguay,27,27,7578,7,2,2,2,Mid,Mid
287,287,16,1,5247,5264,783,Uruguay,27,27,7578,2,4,2,1,Mid,Def
288,288,1,12,5264,5255,783,Uruguay,27,27,7578,4,3,1,2,Def,Mid
289,289,14,12,5260,5255,783,Uruguay,27,27,7578,6,3,2,2,Mid,Mid
290,290,12,16,5255,5247,783,Uruguay,27,27,7578,3,2,2,2,Mid,Mid
291,291,16,1,5247,5264,783,Uruguay,27,27,7578,2,4,2,1,Mid,Def
292,292,1,4,5264,5249,783,Uruguay,28,28,7578,4,5,1,1,Def,Def
293,293,4,12,5249,5255,783,Uruguay,28,28,7578,5,3,1,2,Def,Mid
294,294,12,1,5255,5264,783,Uruguay,28,28,7578,3,4,2,1,Mid,Def
295,295,1,2,5264,5259,783,Uruguay,28,28,7578,4,1,1,1,Def,Def
296,296,2,14,5259,5260,783,Uruguay,28,28,7578,1,6,1,2,Def,Mid
297,297,14,20,5260,5258,783,Uruguay,28,28,7578,6,7,2,2,Mid,Mid
298,298,20,4,5258,5249,783,Uruguay,28,28,7578,7,5,2,1,Mid,Def
299,299,4,12,5249,5255,783,Uruguay,28,28,7578,5,3,1,2,Def,Mid
300,300,12,14,5255,5260,783,Uruguay,28,28,7578,3,6,2,2,Mid,Mid
301,301,14,2,5260,5259,783,Uruguay,28,28,7578,6,1,2,1,Mid,Def
302,302,2,14,5259,5260,783,Uruguay,28,28,7578,1,6,1,2,Def,Mid
303,303,14,4,5260,5249,783,Uruguay,28,28,7578,6,5,2,1,Mid,Def
304,304,4,20,5249,5258,783,Uruguay,28,28,7578,5,7,1,2,Def,Mid
305,305,12,16,5255,5247,783,Uruguay,29,29,7578,3,2,2,2,Mid,Mid
306,306,16,20,5247,5258,783,Uruguay,29,29,7578,2,7,2,2,Mid,Mid
307,307,1,12,5264,5255,783,Uruguay,29,29,7578,4,3,1,2,Def,Mid
308,308,12,14,5255,5260,783,Uruguay,29,29,7578,3,6,2,2,Mid,Mid
309,309,0,4,5267,5249,783,Uruguay,29,29,7578,19,5,0,1,GK,Def
310,310,4,2,5249,5259,783,Uruguay,29,29,7578,5,1,1,1,Def,Def
311,311,2,12,5259,5255,783,Uruguay,29,29,7578,1,3,1,2,Def,Mid
312,312,12,14,5255,5260,783,Uruguay,29,29,7578,3,6,2,2,Mid,Mid
313,313,14,23,5260,4319,783,Uruguay,29,29,7578,6,0,2,3,Mid,Fw
314,314,23,21,4319,5246,783,Uruguay,29,29,7578,0,9,3,3,Fw,Fw
315,315,12,15,3568,5261,774,Egypt,30,30,7578,13,15,2,2,Mid,Mid
316,316,5,14,5263,5262,774,Egypt,30,30,7578,10,16,1,2,Def,Mid
